FY,EMPL,Tax ID,PS,PC,PZ,WS,OCC,Ind,Wage
2020,SPRING VALLEY FARMS LLP,8824,VA,Lovingston,22949,MN,45,11,$14.00 - $15.99
2020,SPRINGDELL FARMS LLC,8654,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,SPRINGLAKE NURSERY,7732,VA,Lovingston,22949,OH,45,11,$14.00 - $15.99
2020,SPRINGS FARM,4107,SC,Fort Mill,29716,SC,45,11,$10.00 - $11.99
2020,SPRINGWOOD FARMS LLC,2903,VA,Lovingston,22949,VA,45,11,$12.00 - $13.99
2020,SPUR CROSS RANCH LLC,79,MT,Gallatin Gateway,59730,MT,45,53,$12.00 - $13.99
2020,SQUARE BUTTE FARM,329,ND,Center,58530,ND,45,11,$14.00 - $15.99
2020,SQUARE BUTTE FARM,329,ND,Center,58530,ND,45,11,$14.00 - $15.99
2020,SRI RANCH HOLDINGS DBA HAMILTON RA,5234,MT,Twin Bridges,59754,MT,45,11,$12.00 - $13.99
2020,SRK RANCH LLC,4193,TX,Farmersville,75442,TX,45,11,$12.00 - $13.99
2020,SRLR LLC DBA ROBERTS RANCH,2775,TX,Celina,75009,TX,45,11,$12.00 - $13.99
2020,SSR FARMS,3487,AR,Barton,72312,AR,45,11,$10.00 - $11.99
2020,SSS FARMS LLC,1383,LA,New Iberia,70560,LA,45,11,$10.00 - $11.99
2020,ST ISIDORE PLANTERS AND SUNNYSIDE,4843,LA,Lettsworth,70753,LA,45,11,$10.00 - $11.99
2020,ST JOE VALLEY APIARIES,5489,MI,Three Rivers,49093,MI,45,11,$10.00 - $11.99
2020,ST LOUIS PLANTING INC,7932,LA,Plaquemine,70764,LA,45,11,$10.00 - $11.99
2020,ST MARY SUGAR COOPERATIVE INC,1493,LA,Jeanerette,70544,LA,45,31-33,$10.00 - $11.99
2020,ST REST PLANTATION INC,9068,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,ST ROMO LABOR FORCE LLC,9460,CA,Salinas,93905,CA,45,11,$12.00 - $13.99
2020,ST ROMO LABOR FORCE LLC,9460,CA,Salinas,93905,CA,45,11,$14.00 - $15.99
2020,STABEL TRUCKING,892,KS,Lakin,67860,KS,45,11,$14.00 - $15.99
2020,STABEL TRUCKING,892,KS,Lakin,67860,KS,45,11,$14.00 - $15.99
2020,STABEL TRUCKING,892,OK,Tulsa,74132,KS,45,11,$14.00 - $15.99
2020,STABLEWAY MANAGEMENT LLC,5691,TX,Bellville,77418,TX,45,11,$12.00 - $13.99
2020,STACEY ROBERTS,7489,ND,Raub,58779,ND,45,11,$14.00 - $15.99
2020,STACEY ROBERTS FARMS INC,5603,NC,Waynesville,28786,ND,45,11,$14.00 - $15.99
2020,STACEY ROBERTS FARMS INC,5603,ND,Raub,58779,ND,45,11,$14.00 - $15.99
2020,STACHOWSKI ALPACAS LLC,605,OH,Mantua,44255,OH,45,11,$12.00 - $13.99
2020,STACY ARTZ,6223,ND,Westhope,58793,ND,45,11,$14.00 - $15.99
2020,STACY ARTZ,6223,ND,Westhope,58793,ND,45,11,$14.00 - $15.99
2020,STACY BURTON FARMS,1725,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,STADELMAN FRUIT LLC,6411,VA,Lovingston,22949,OR,45,11,$14.00 - $15.99
2020,STADELMAN FRUIT LLC,6411,VA,Lovingston,22949,WA,45,11,$14.00 - $15.99
2020,STADLER GARDEN CENTERS INC STADLER,1176,VA,Lovingston,22949,MD,45,11,$12.00 - $13.99
2020,STAHL HARVEST COMPANY,3568,MI,Blissfield,49228,MI,45,11,$14.00 - $15.99
2020,STAHLMAN APIARIES INC,3280,SD,Selby,57472,SD,45,11,$14.00 - $15.99
2020,STAHLMAN APIARIES INC,3280,SD,Selby,57472,SD,45,11,$14.00 - $15.99
2020,STAHLMAN APIARIES INC,3280,SD,Selby,57472,TX,45,11,$12.00 - $13.99
2020,STAN ARMSTRONG,7166,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,STAN FOWERS FARMS INC,6598,UT,Hooper,84315,UT,45,11,$14.00 - $15.99
2020,STAN S PURE HONEY LLC,403,NC,Carthage,28327,GA,45,11,$10.00 - $11.99
2020,STAN SWEENEY LLC,7617,AR,Hermitage,71647,AR,45,11,$10.00 - $11.99
2020,STANDARD ORCHARDS,428,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,STANDING STUMP FARMS LLC,2178,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,STANDLEE AG RESOURCES,1430,ID,Eden,83325,ID,45,11,$12.00 - $13.99
2020,STANDLEE HAY TRUCKING CO & STANDLE,3834,ID,Eden,83325,ID,53,53,$12.00 - $13.99
2020,STANLEY FARMS,3736,OK,Tulsa,74132,MN,45,11,$14.00 - $15.99
2020,STANSBERY SEED & SVC LLC,482,OH,Upper Sandusky,43351,OH,45,11,$14.00 - $15.99
2020,STANTIL POULTRY LLC,6544,GA,Rochelle,31079,GA,45,11,$10.00 - $11.99
2020,STANTON S FEURA FARM/STANTON BROS,7850,NY,Feura Bush,12067,NY,45,11,$14.00 - $15.99
2020,STAPLETON FARMS INC,2554,KS,Meade,67864,KS,45,11,$14.00 - $15.99
2020,STAPLETON FARMS INC,2554,TN,Sevierville,37862,KS,45,11,$14.00 - $15.99
2020,STAR DAIRIES LLC,7218,TX,Paris,75462,TX,45,11,$12.00 - $13.99
2020,STAR FARMS INC,9547,CO,Commerce City,80037,CO,45,11,$14.00 - $15.99
2020,STARLIGHT FARMS LLC,8392,CT,Greenwich,6831,CT,45,11,$14.00 - $15.99
2020,STARLING NURSERY INC,3764,FL,Seville,32190,FL,45,11,$10.00 - $11.99
2020,STASTNY CANYON VIEW FARMS INC,2712,ID,Murtaugh,83344,ID,45,11,$12.00 - $13.99
2020,STATELINE CROP CONSULTANTS INC,8436,CO,Cedaredge,81413,CO,45,11,$12.00 - $13.99
2020,STATELINE CROP CONSULTANTS INC,8436,CO,Cedaredge,81413,CO,45,11,$14.00 - $15.99
2020,STATELINE FARMS LLC,1756,NC,Carthage,28327,KY,45,11,$12.00 - $13.99
2020,STATEN BRAKE LLC,6139,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,STATEWIDE HARVESTING & HAULING INC,6466,FL,Dundee,33838,FL,45,11,$10.00 - $11.99
2020,STATEWIDE HARVESTING & HAULING INC,6466,FL,Dundee,33838,FL,45,11,$10.00 - $11.99
2020,STATZ BROS INC,4934,TN,Sevierville,37862,WI,45,11,$12.00 - $13.99
2020,STECHER FAMILY LLC,272,NJ,Sewell,8080,NJ,45,11,$12.00 - $13.99
2020,STEDMAN FARMS,6256,ND,Glenfield,58443,ND,45,11,$14.00 - $15.99
2020,STEDMAN FARMS,6256,ND,Glenfield,58443,ND,45,11,$14.00 - $15.99
2020,STEELE FARM AND HAY,8373,OK,Tulsa,74132,TX,45,11,$12.00 - $13.99
2020,STEELE FARMS INC SRS CATTLE CO LLC,,ID,Idaho Falls,83401,ID,45,11,$12.00 - $13.99
2020,STEELE LIVESTOCK,1830,CO,Maybell,81640,CO,45,11,$14.00 - $15.99
2020,STEFFEN FARMS LLC,4011,SD,Burke,57523,SD,45,11,$14.00 - $15.99
2020,STEHLY ENTERPRISES INC,1394,CA,San Diego,92106,CA,45,11,$14.00 - $15.99
2020,STEICHEN FARMS,5230,CA,Encinitas,92024,ND,45,11,$14.00 - $15.99
2020,STEICHEN FARMS,5230,CA,Encinitas,92024,ND,45,11,$14.00 - $15.99
2020,STEIDINGER FARMS INC,6372,TN,Sevierville,37862,IL,45,11,$14.00 - $15.99
2020,STEIN SEED CO LLC,62,MN,Fergus Falls,56537,ND,45,11,$14.00 - $15.99
2020,STEINERT FARM OPERATING PARTNERSHI,9223,OK,Covington,73730,OK,45,11,$12.00 - $13.99
2020,STEINERT FARMS,298,ND,Bismarck,58503,ND,45,11,$14.00 - $15.99
2020,STELLA FARMS INC,5175,NJ,Berlin,8009,NJ,45,11,$12.00 - $13.99
2020,STELLA PLANTATION LLC,9849,LA,Braithwaite,70040,,,,
2020,STELLY CRAWFISH,6566,LA,Abbeville,70510,LA,45,11,$10.00 - $11.99
2020,STEMILT AG SVCS LLC,9812,WA,Lacey,98516,WA,45,11,$14.00 - $15.99
2020,STEMILT AG SVCS LLC,9812,WA,Olympia,98516,WA,45,11,$14.00 - $15.99
2020,STEMILT AG SVCS LLC,9812,WA,Olympia,98516,WA,45,11,$14.00 - $15.99
2020,STEPHANIE ROARK,2625,ND,Berthold,58718,ND,45,11,$14.00 - $15.99
2020,STEPHEN & BRENT DAVIS FARM,5964,AR,Cotton Plant,72036,AR,45,11,$10.00 - $11.99
2020,STEPHEN AND CYNTHIA HEARD FARMS,7981,TX,Elmaton,77440,TX,45,11,$12.00 - $13.99
2020,STEPHEN JACKSON DBA JACKSON PURCHA,8818,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,STEPHEN KRAEMER DBA BUENA TIERRA,4195,TX,Fredonia,76842,TX,45,11,$12.00 - $13.99
2020,STEPHEN L DYGERT DBA FANTASY FRUIT,2422,VA,Lovingston,22949,NY,45,11,$14.00 - $15.99
2020,STEPHEN MYERS,5661,TN,Sevierville,37862,KY,45,11,$10.00 - $11.99
2020,STEPHEN R OGLE,3280,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,STEPHEN TOBACCO CO LLC,9361,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,STEPHEN TOWE,4959,TN,Sevierville,37862,KY,45,11,$10.00 - $11.99
2020,STEPHEN TOWE,4959,TN,Sevierville,37862,KY,45,11,$10.00 - $11.99
2020,STEPHENS PARTNERSHIP,3987,AR,Helena,72342,AR,45,11,$10.00 - $11.99
2020,STERINO FARMS,2019,WA,Lacey,98516,WA,45,11,$14.00 - $15.99
2020,STERINO FARMS,2019,WA,Olympia,98516,WA,45,11,$14.00 - $15.99
2020,STERLING SUGARS SALES CORP,8584,LA,Franklin,70538,LA,45,11,$10.00 - $11.99
2020,STEVE & TRACY BOYUM,9941,MN,Wanamingo,55983,MN,45,11,$14.00 - $15.99
2020,STEVE & TRACY BOYUM,9941,OK,Tulsa,74132,MN,45,11,$12.00 - $13.99
2020,STEVE & TRACY BOYUM,9941,OK,Tulsa,74132,MN,45,11,$14.00 - $15.99
2020,STEVE AND LYNN KELLAMS FARMS,951,NC,Waynesville,28786,MO,45,11,$14.00 - $15.99
2020,STEVE BERNARD DBA BERNARD FARMS,8642,KY,Lexington,40508,TN,45,11,$12.00 - $13.99
2020,STEVE ERFLE FARMS,1093,ND,Chaseley,58423,ND,45,11,$14.00 - $15.99
2020,STEVE ERFLE FARMS,1093,ND,Chaseley,58423,ND,45,11,$14.00 - $15.99
2020,STEVE JANSA FARMS,2756,OK,Tulsa,74132,TX,45,11,$12.00 - $13.99
2020,STEVE JONES DBA JONES PARTNERSHIP,5602,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,STEVE LONGMIRE DBA TN HOMEGROWN TOMATOES,9793,KY,Lexington,40508,TN,45,11,$12.00 - $13.99
2020,STEVE PARK APIARIES,513,CA,Palo Cedro,96073,MT,45,11,$12.00 - $13.99
2020,STEVE PUST FARMS INC,740,MT,Savage,59262,MT,45,11,$12.00 - $13.99
2020,STEVE SCHNEIDER BRADLEY SCHNEIDER,94,ND,Brocket,58321,ND,45,11,$14.00 - $15.99
2020,STEVE STAMATAKIS,8860,UT,Price,84501,UT,45,11,$9.99 and under
2020,STEVE STAMATAKIS,8860,WY,Casper,82601,UT,45,11,$9.99 and under
2020,STEVE SWANSON,7822,TN,Sevierville,37862,ND,45,11,$14.00 - $15.99
2020,STEVEN B NELSON,2966,MT,Antelope,59211,MT,45,11,$12.00 - $13.99
2020,STEVEN BOYD DBA BOYD FARMS,2358,NC,Carthage,28327,SC,45,11,$10.00 - $11.99
2020,STEVEN C JOHNSON,9930,NC,Mount Olive,28365,NC,45,11,$12.00 - $13.99
2020,STEVEN CRAIG OLIVIER,7999,LA,Port Barre,70577,LA,45,11,$10.00 - $11.99
2020,STEVEN EDGE,2995,SC,Conway,29526,SC,45,11,$10.00 - $11.99
2020,STEVEN EDGE,2995,SC,Conway,29526,SC,45,11,$10.00 - $11.99
2020,STEVEN EIDSNESS,3908,MN,Fergus Falls,56537,ND,45,11,$14.00 - $15.99
2020,STEVEN FIKE,9066,OK,Tulsa,74132,ND,45,11,$14.00 - $15.99
2020,STEVEN FIKE,9066,OK,Tulsa,74132,ND,45,11,$14.00 - $15.99
2020,STEVEN G BAUER,8521,VA,Lovingston,22949,ND,45,11,$14.00 - $15.99
2020,STEVEN HALBERT FARMS,520,LA,Cheneyville,71325,LA,45,11,$10.00 - $11.99
2020,STEVEN HALVORSON,8844,TN,Sevierville,37862,ND,45,11,$14.00 - $15.99
2020,STEVEN HALVORSON,8844,TN,Sevierville,37862,ND,45,11,$14.00 - $15.99
2020,STEVEN HEGER,8723,OK,Tulsa,74132,ND,45,11,$14.00 - $15.99
2020,STEVEN HEGER,8723,OK,Tulsa,74132,ND,45,11,$14.00 - $15.99
2020,STEVEN LONGHURST FARMS,4095,ID,Idaho Falls,83404,ID,45,11,$12.00 - $13.99
2020,STEVEN LUNDERBY DBA LUNDERBY LIVESTOCK,9342,MT,Sidney,59270,MT,45,11,$12.00 - $13.99
2020,STEVEN STOKER FARMS,1072,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,STEVENS FARMS LLC,4508,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,STEVENSON & SONS LLC,444,ID,Rupert,83350,ID,45,11,$12.00 - $13.99
2020,STEWART FARMS LLC,6962,OK,Ringling,73456,OK,45,11,$12.00 - $13.99
2020,STILES APIARIES LLC,6622,VA,Lovingston,22949,NJ,45,11,$12.00 - $13.99
2020,STILES APIARIES LLC,6622,VA,Lovingston,22949,,,,
2020,STILES EQUIPMENT LLC,4572,AR,Marianna,72360,AR,45,11,$10.00 - $11.99
2020,STILL LIFE FARM,4501,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,STILL LIFE FARM,4501,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,STILLMAN QUALITY MEATS LLC,1709,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,STINSON VINYARDS LLC,2006,VA,White Hall,22987,VA,45,11,$12.00 - $13.99
2020,STIRLING FRUIT & VEGETABLE CO LLC,5982,VA,Lovingston,22949,UT,45,11,$14.00 - $15.99
2020,STOCKHAVEN NURSERY LLC,1690,VA,Lovingston,22949,SC,45,11,$10.00 - $11.99
2020,STODDARD RANCH,2573,TX,Seguin,78155,TX,45,11,$12.00 - $13.99
2020,STOKLEY NURSERY LLC,8534,AL,Semmes,36575,AL,45,11,$10.00 - $11.99
2020,STOLLER HONEY FARMS INC,3878,OH,Latty,45855,OH,45,11,$12.00 - $13.99
2020,STONE FAMILY FARMS INC,8940,NC,Henderson,27536,NC,45,11,$12.00 - $13.99
2020,STONE HOUSE GRAIN LLC,3945,NH,Goffstown,3045,NY,45,11,$14.00 - $15.99
2020,STONE TOWER WINERY,9154,VA,Lovingston,22949,VA,45,11,$12.00 - $13.99
2020,STONECIPHER FARM,3793,NH,Goffstown,3045,ME,45,11,$14.00 - $15.99
2020,STONEFIELD FARM,1512,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,STONELEDGE FARM LLC,1185,NY,South Cairo,12482,NY,45,11,$14.00 - $15.99
2020,STONER AND SONS,4490,MT,Havre,59501,MT,45,11,$12.00 - $13.99
2020,STONER FARMS,2892,MS,Holly Bluff,39088,MS,45,11,$10.00 - $11.99
2020,STONESTREET THOROUGHBRED HOLDINGS,9887,KY,Lexington,40508,KY,45,11,$12.00 - $13.99
2020,STONESTREET TRAINING LLC,3931,KY,Lexington,40510,FL,45,11,$10.00 - $11.99
2020,STONEWOOD FARM INC,8812,VT,Orwell,5760,VT,45,31-33,$14.00 - $15.99
2020,STONEWOOD FARM INC,8812,VT,Orwell,5760,VT,51,31-33,$12.00 - $13.99
2020,STONEWOOD FARM INC,8812,VT,Orwell,5760,VT,51,31-33,$14.00 - $15.99
2020,STONEY BROOK FARM,6653,ME,Cape Neddick,3902,ME,45,11,$14.00 - $15.99
2020,STONEY BROOK FARMS INC,7471,VA,Lovingston,22949,MN,45,11,$14.00 - $15.99
2020,STONEY BROOK FARMS INC,7471,VA,Lovingston,22949,MN,45,11,$14.00 - $15.99
2020,STONY CREEK PORK CO,3255,TN,Sevierville,37862,IA,45,11,$14.00 - $15.99
2020,STONY HILL GARDENS LLC,4852,NJ,Chester,7930,NJ,45,44-45,$12.00 - $13.99
2020,STORCO INC DBA HONEY BEE,4097,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,STOREY FARMS INC,4907,AR,Marvell,72366,AR,45,11,$10.00 - $11.99
2020,STORY FARMS LLC,495,NY,Catskill,12414,NY,45,11,$14.00 - $15.99
2020,STRACENER FARMING CO,3614,AR,England,72046,AR,45,11,$10.00 - $11.99
2020,STRAIGHT LAKE FARMS,1359,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,STRAIT PROMOTIONS INC,3631,TX,Farmersville,75442,TX,45,11,$9.99 and under
2020,STRAMER FARMS,7357,TX,El Indio,78860,TX,45,11,$12.00 - $13.99
2020,STRATTON SHEEP CO,8920,WY,Shoshoni,82649,WY,45,11,$12.00 - $13.99
2020,STRAUSBURG NURSERY,8873,OH,Xenia,45385,OH,45,11,$14.00 - $15.99
2020,STREAM WETLAND SVCS LLC,6677,NC,Henderson,27536,LA,45,11,$10.00 - $11.99
2020,STREHLOW BEES INC,6392,VA,Lovingston,22949,SD,45,11,$14.00 - $15.99
2020,STREHLOW BEES INC,6392,VA,Lovingston,22949,TX,45,11,$12.00 - $13.99
2020,STRICKLAND III FARMS GP,4639,GA,Mershon,31551,GA,45,11,$10.00 - $11.99
2020,STRIPPIN FEATHERS LLC,1710,LA,Welsh,70591,LA,45,11,$10.00 - $11.99
2020,STRNAD FARMS INC,7263,TN,Sevierville,37862,KS,45,11,$14.00 - $15.99
2020,STRNAD FARMS INC,7263,TN,Sevierville,37862,KS,45,11,$14.00 - $15.99
2020,STROHAUER FARMS INC,8592,CO,La Salle,80645,NM,45,11,$12.00 - $13.99
2020,STROKER ACE FARMS PARTNERSHIP,7712,KY,Lexington,40508,TN,45,11,$12.00 - $13.99
2020,STROOPE BEE CO LLC,5251,TX,Waxahachie,75165,TX,45,11,$12.00 - $13.99
2020,STROOPE HONEY FARMS LLC,8697,TX,Pearland,77581,TX,45,11,$12.00 - $13.99
2020,STROPKEY NURSERIES INC,8242,OH,Painesville,44077,OH,45,11,$12.00 - $13.99
2020,STUART ARNOLD DBA S ARNOLD CO,6098,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,STUART FARM LLC,7831,NY,Milton,12547,NY,45,11,$14.00 - $15.99
2020,STUCKEY FARMS PARTNERSHIP,5272,NC,Waynesville,28786,AR,45,11,$10.00 - $11.99
2020,STUDEBAKER NURSERIES INC,8236,VA,Lovingston,22949,OH,45,11,$12.00 - $13.99
2020,STUDEBAKER NURSERIES INC,8236,VA,Lovingston,22949,OH,45,11,$12.00 - $13.99
2020,STUDER HARVESTING LLC,2810,TN,Sevierville,37862,KS,45,11,$14.00 - $15.99
2020,STUDER HARVESTING LLC,2810,TN,Sevierville,37862,KS,45,11,$14.00 - $15.99
2020,STULL RANCHES LLC,1661,CO,Slater,81653,CO,45,11,$14.00 - $15.99
2020,STUMBLIN N FARMS LLC,4857,TX,Midkiff,79755,TX,45,11,$12.00 - $13.99
2020,STUMP JUMPER FARMS LLC,7528,GA,Waycross,31503,FL,45,11,$10.00 - $11.99
2020,STUTTS BROS FARMS PARTNERSHIP,7091,LA,Bonita,71223,LA,45,11,$10.00 - $11.99
2020,SUAREZ ORCHARD,8382,CO,Olathe,81425,CO,45,11,$12.00 - $13.99
2020,SUAREZ ORCHARD,8382,CO,Olathe,81425,CO,45,11,$14.00 - $15.99
2020,SUGAR FIELDS CRAWFISH FARM LLC,8807,LA,Oscar,70762,LA,45,11,$10.00 - $11.99
2020,SUGAR LOAF CATTLE CO LLC,7825,AR,Glenwood,71943,AR,45,11,$10.00 - $11.99
2020,SUGAR SHACK FARMS LLC,39,NC,Ivanhoe,28447,NC,45,11,$12.00 - $13.99
2020,SUGAR STICK FARMS LLC,1184,LA,Lettsworth,70753,LA,45,11,$10.00 - $11.99
2020,SUGAR WEST INC,9426,LA,Port Allen,70767,LA,45,11,$10.00 - $11.99
2020,SUGARCANE PARTNERS INC,1852,LA,Moreauville,71355,LA,45,11,$10.00 - $11.99
2020,SUGARLAND ACRES LLC,8270,LA,Youngsville,70592,LA,45,11,$10.00 - $11.99
2020,SUGARLAND ACRES LLC,8270,NC,Henderson,27536,LA,45,11,$10.00 - $11.99
2020,SUGARLOAF MTN SUNGLIGHT VINEYARD,8924,MD,Dickerson,20842,MD,45,31-33,$12.00 - $13.99
2020,SULLIVAN FARM LLC,1731,NH,Goffstown,3045,NH,45,11,$14.00 - $15.99
2020,SULLIVAN ORCHARDS INC,4304,VT,Orwell,5760,NY,45,11,$14.00 - $15.99
2020,SUMMERCO MANAGEMENT INC,5286,ID,Sugar City,83448,ID,45,11,$12.00 - $13.99
2020,SUMMERS FARM & RANCH INC,5287,ID,Sugar City,83448,ID,45,11,$12.00 - $13.99
2020,SUMMIT FARMS LLC,6812,IA,Alden,50006,IA,45,11,$12.00 - $13.99
2020,SUMMIT FARMS LLC,6812,IA,Alden,50006,IA,45,11,$14.00 - $15.99
2020,SUMMIT FARMS PARTNERSHIP,4735,ND,Fairmount,58030,ND,45,11,$14.00 - $15.99
2020,SUMMIT FARMS PARTNERSHIP,4735,ND,Fairmount,58030,ND,45,11,$14.00 - $15.99
2020,SUMMIT VALLEY TURF FARMS LLC,2727,MT,Whitehall,59759,MT,45,11,$12.00 - $13.99
2020,SUMMIT VALLEY TURF FARMS LLC,2727,MT,Whitehall,59759,MT,45,11,$14.00 - $15.99
2020,SUN BERRY ORCHARD INC,2125,IL,Lake Zurich,60047,IL,45,11,$12.00 - $13.99
2020,SUN CITRUS HARVESTING INC,4597,FL,Lake Placid,33852,FL,45,11,$10.00 - $11.99
2020,SUN CITRUS HARVESTING INC,4597,FL,Lake Placid,33852,PA,45,11,$12.00 - $13.99
2020,SUN GROUP INVESTMENTS LLC,4118,LA,Eunice,70535,LA,45,11,$10.00 - $11.99
2020,SUN PLUS INC,382,LA,Port Allen,70767,LA,45,11,$10.00 - $11.99
2020,SUN SPROUT FARM LLC,4053,NY,Chester,10918,NY,45,11,$12.00 - $13.99
2020,SUN SPROUT FARM LLC,4053,NY,Chester,10918,NY,45,11,$14.00 - $15.99
2020,SUN VALLEY ORCHARDS LLC,2793,NC,Carthage,28327,NJ,45,11,$12.00 - $13.99
2020,SUN VALLEY ORCHARDS LLC,2793,NC,Carthage,28327,NJ,45,11,$12.00 - $13.99
2020,SUNDQUIST FRUIT LLC,4612,WA,Lacey,98516,WA,45,11,$14.00 - $15.99
2020,SUNDQUIST FRUIT LLC,4612,WA,Olympia,98516,WA,45,11,$14.00 - $15.99
2020,SUNDQUIST FRUIT LLC,4612,WA,Yakima,98901,WA,45,31-33,$14.00 - $15.99
2020,SUNHILL / RIDGEVIEW / SUNRISE / SE,8007,MS,Vancleave,39565,PA,45,11,$12.00 - $13.99
2020,SUNKIST FARMS LLC,9089,LA,Evergreen,71333,LA,45,11,$10.00 - $11.99
2020,SUNKIST FARMS LLC,9089,VA,Lovingston,22949,LA,45,11,$10.00 - $11.99
2020,SUNKIST FARMS LLC,9089,VA,Lovingston,22949,LA,45,11,$10.00 - $11.99
2020,SUNNY CREST ORCHARDS,4866,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,SUNNY CREST ORCHARDS,8668,NH,Goffstown,3045,MA,45,11,$14.00 - $15.99
2020,SUNNY MEADOWS FLOWER FARM,8711,GA,Valdosta,31606,OH,45,11,$12.00 - $13.99
2020,SUNNYBROOKE GROWERS,9063,MI,Berrien Springs,49103,MI,45,11,$14.00 - $15.99
2020,SUNNYCREST FARM INC,759,NH,Goffstown,3045,NH,45,11,$14.00 - $15.99
2020,SUNNYE RIDGE FARM INC,1723,KS,La Cygne,66040,KS,45,11,$14.00 - $15.99
2020,SUNNYSIDE FARMS,8237,MS,Greenwood,38930,MS,45,11,$10.00 - $11.99
2020,SUNRAIN VARIETIES LLC,9115,ID,Idaho Falls,83402,ID,45,11,$10.00 - $11.99
2020,SUNRAIN VARIETIES LLC,9115,ID,Idaho Falls,83402,ID,45,11,$12.00 - $13.99
2020,SUNRAY FARMS LLC,9191,WA,Olympia,98516,WA,45,11,$14.00 - $15.99
2020,SUNRISE ORCHARD,5265,PA,Newville,17241,PA,45,11,$12.00 - $13.99
2020,SUNRISE ORCHARDS INC,4020,VT,Orwell,5760,VT,45,11,$14.00 - $15.99
2020,SUNRISE ORCHARDS INC,5211,TN,Sevierville,37862,WI,45,11,$14.00 - $15.99
2020,SUNRISE ORCHARDS INC,5211,TN,Sevierville,37862,WI,45,11,$14.00 - $15.99
2020,SUNRISE ORGANIC DAIRY LLC,8717,ID,Jerome,83338,ID,45,11,$12.00 - $13.99
2020,SUNRISE ORGANIC DAIRY LLC,8717,ID,Jerome,83338,ID,49,11,$12.00 - $13.99
2020,SUNRISE PARTNERSHIP,5401,MS,Shelby,38774,MS,45,11,$10.00 - $11.99
2020,SUNRISE RANCH LLC,7583,SD,Edgemont,57735,SD,45,11,$9.99 and under
2020,SUNSET FARMS INC,6211,AL,Daphne,36526,AL,45,11,$10.00 - $11.99
2020,SUNSET HILLS VINEYARD LLC,9015,VA,Lovingston,22949,VA,45,11,$12.00 - $13.99
2020,SUNSHINE GREENHOUSE INC,6094,UT,Provo,84601,UT,45,11,$12.00 - $13.99
2020,SUNSHINE HONEY BEES LLC,2085,VA,Lovingston,22949,LA,45,11,$10.00 - $11.99
2020,SUNSHINE VORTIGERN DBA ROUND RIGHT,8937,WV,Terra Alta,26764,WV,45,11,$12.00 - $13.99
2020,SUNSTATE HARVESTERS INC,2316,FL,Lehigh Acres,33936,DE,45,11,$12.00 - $13.99
2020,SUNSTATE HARVESTERS INC,2316,FL,Lehigh Acres,33936,DE,45,11,$12.00 - $13.99
2020,SUNSTATE HARVESTERS INC,2316,FL,Lehigh Acres,33936,FL,45,11,$10.00 - $11.99
2020,SUNSTATE HARVESTERS INC,2316,FL,Lehigh Acres,33936,FL,45,11,$10.00 - $11.99
2020,SUNSTATE HARVESTERS INC,2316,FL,Lehigh Acres,33936,GA,45,11,$10.00 - $11.99
2020,SUNSTATE HARVESTERS INC,2316,FL,Lehigh Acres,33936,SC,45,11,$10.00 - $11.99
2020,SUNSTATE HARVESTERS INC,2316,FL,Lehigh Acres,33936,SC,45,11,$10.00 - $11.99
2020,SUNVIEW DAIRY,7130,ID,Mountain Home,83647,ID,45,11,$12.00 - $13.99
2020,SUPERIOR CRAWFISH L L C,1083,LA,Crowley,70527,LA,45,11,$10.00 - $11.99
2020,SUPERIOR HARVESTING LLC,758,GA,Jesup,31545,GA,45,11,$10.00 - $11.99
2020,SUPERIOR NURSERY LANDSCAPING,1692,TN,Henderson,38340,TN,45,11,$10.00 - $11.99
2020,SURECUT LAWNCARE LLC,7480,MO,Chesterfield,63005,MO,45,11,$14.00 - $15.99
2020,SUROWIEC FARM,8317,NH,Goffstown,3045,NH,45,11,$14.00 - $15.99
2020,SUSAN DEKLEVA COHEN DBA SUSAN COHEN DESIGN,7039,VA,Lovingston,22949,NY,45,11,$14.00 - $15.99
2020,SUSQUEHANNA ORCHARDS INC,7546,PA,Delta,17314,PA,45,11,$12.00 - $13.99
