school_ID,School,State,School Type,subsidized_count,subsidized_amt,unsubsidized_count,unsubsidized_amt,academic_yr,academic_q
2098800,UNIVERSITY OF PHOENIX,AZ,Proprietary,137703,250957968,148592,341241358,2014_2015,4
2099500,CENTRAL COMMUNITY COLLEGE,NE,Public,102,106278,94,94489,2014_2015,4
2099700,ROSS MEDICAL EDUCATION CENTER,MI,Proprietary,1212,1974077,1223,3157180,2014_2015,4
2100000,UNIVERSIDAD POLITECNICA DE PUERTO RICO,PR,Private-Nonprofit,381,550723,182,318176,2014_2015,4
2100200,BROOKHAVEN COLLEGE,TX,Public,188,237208,255,308573,2014_2015,4
2100300,MED-ASSIST SCHOOL OF HAWAII,HI,Proprietary,13,20343,27,61519,2014_2015,4
2100400,EVEREST INSTITUTE,MI,Proprietary,76,55323,79,71288,2014_2015,4
2100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,Proprietary,5333,8786524,5656,10518069,2014_2015,4
2100600,CARRINGTON COLLEGE,AZ,Proprietary,7386,5389278,7691,7824897,2014_2015,4
2101000,NORTHWEST COLLEGE SCHOOL OF BEAUTY,OR,Proprietary,522,895234,521,1103127,2014_2015,4
2101900,ROEHAMPTON UNIVERSITY,,Foreign-Public,10,14583,10,10079,2014_2015,4
2102100,KINGSWOOD UNIVERSITY,,Foreign-Private,1,5500,1,3500,2014_2015,4
2103700,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,42,54852,46,70393,2014_2015,4
2104000,HARRIS SCHOOL OF BUSINESS,NJ,Proprietary,1155,1618219,1121,2540053,2014_2015,4
2104300,OTSEGO DELAWARE SCHOHARIE GREENE BOCES,NY,Public,32,24644,33,38742,2014_2015,4
2104400,SPA TECH INSTITUTE,ME,Proprietary,237,303303,257,458638,2014_2015,4
2104900,SUMNER COLLEGE,OR,Proprietary,400,508541,418,756984,2014_2015,4
2105300,EVERGREEN BEAUTY AND BARBER COLLEGE,WA,Proprietary,52,71485,50,78166,2014_2015,4
2105900,HAIR DESIGN INSTITUTE AT FIFTH AVENUE,NY,Proprietary,150,235120,171,342375,2014_2015,4
2106100,COLLEGE OF COSMETOLOGY,OR,Proprietary,55,83616,51,87364,2014_2015,4
2106400,O'MORE COLLEGE OF DESIGN,TN,Private-Nonprofit,16,38500,18,42750,2014_2015,4
2106600,AMERICAN INSTITUTE,CT,Proprietary,1177,1603344,1121,2021136,2014_2015,4
2106700,TRINITY LUTHERAN COLLEGE,WA,Private-Nonprofit,4,7000,6,13500,2014_2015,4
2106800,BRAMSON ORT COLLEGE MAIN CAMPUS-01,NY,Private-Nonprofit,201,312405,187,341865,2014_2015,4
2107300,PENNSYLVANIA ACADEMY OF THE FINE ARTS,PA,Private-Nonprofit,0,0,0,0,2014_2015,4
2107700,TRUCKEE MEADOWS COMMUNITY COLLEGE,NV,Public,135,152001,120,126691,2014_2015,4
2107800,UNIVERSITY OF HAWAII - WEST OAHU,HI,Public,26,32121,23,37205,2014_2015,4
2108600,LONDON ACADEMY OF MUSIC & DRAMATIC ART,,Foreign-Private,9,11162,10,12496,2014_2015,4
2108800,WARDS CORNER BEAUTY ACADEMY,VA,Proprietary,99,155890,92,211163,2014_2015,4
2110200,COLUMBIA COLLEGE HOLLYWOOD,CA,Private-Nonprofit,364,506584,389,618631,2014_2015,4
2110700,CLEVELAND INSTITUTE OF DENTAL - MEDICAL ASSISTANTS,OH,Proprietary,238,404029,266,714665,2014_2015,4
2110800,CALIFORNIA COLLEGE SAN DIEGO,CA,Proprietary,1236,2212377,1121,2466563,2014_2015,4
2111300,CUYAMACA COLLEGE,CA,Public,48,98172,13,18692,2014_2015,4
2112200,GREAT LAKES INSTITUTE OF TECHNOLOGY,PA,Proprietary,514,589883,514,710688,2014_2015,4
2112300,RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE,CT,Proprietary,615,757704,672,1054281,2014_2015,4
2112700,"NORTH HAVEN ACADEMY, LLC",CT,Proprietary,129,190780,133,221966,2014_2015,4
2113600,AMERICAN INTERCONTINENTAL UNIVERSITY,IL,Proprietary,20977,27054652,20668,37907732,2014_2015,4
2113800,ROBERTO-VENN SCHOOL OF LUTHIERY,AZ,Proprietary,14,18844,16,31914,2014_2015,4
2115900,UNIVERSITY OF PORTSMOUTH,,Foreign-Public,6,10336,6,6998,2014_2015,4
2116000,SANFORD-BROWN COLLEGE,TX,Proprietary,1484,2387097,1532,3614405,2014_2015,4
2116300,PUEBLO COMMUNITY COLLEGE,CO,Public,511,668258,368,476870,2014_2015,4
2116700,UNIVERSITY OF CAMBRIDGE - LUCY CAVENDISH COLLEGE,,Foreign-Public,0,0,0,0,2014_2015,4
2116900,UPPER VALLEY JOINT VOCATIONAL SCHOOL,OH,Public,78,93548,78,130594,2014_2015,4
2117100,ART INSTITUTE OF HOUSTON (THE),TX,Proprietary,3283,3971182,3371,5069898,2014_2015,4
2117300,GREAT OAKS CAREER CAMPUSES-SCARLET OAKS,OH,Public,29,36769,23,45468,2014_2015,4
2117400,BECK SCHOOL OF PRACTICAL NURSING,IL,Public,54,73303,60,123084,2014_2015,4
2117500,NAROPA UNIVERSITY,CO,Private-Nonprofit,13,24062,13,26255,2014_2015,4
2117800,AVEDA INSTITUTE LAFAYETTE,LA,Proprietary,161,242731,174,310687,2014_2015,4
2118000,LEVITTOWN BEAUTY ACADEMY,PA,Proprietary,34,51108,37,50096,2014_2015,4
2119100,MISSION COLLEGE,CA,Public,19,34431,10,13653,2014_2015,4
2119200,COURT REPORTING INSTITUTE OF ST LOUIS,MO,Proprietary,504,514482,491,690280,2014_2015,4
2119300,PENNSYLVANIA ACADEMY OF COSMETOLOGY ARTS & SCIENCES,PA,Proprietary,79,101005,79,128531,2014_2015,4
2120000,UNIVERSITY OF LONDON - THE COURTAULD INSTITUTE OF ART,,Foreign-Public,0,0,0,0,2014_2015,4
2120600,SAYBROOK UNIVERSITY,CA,Private-Nonprofit,0,0,0,0,2014_2015,4
2120700,SAN JOAQUIN VALLEY COLLEGE,CA,Proprietary,4705,8835777,4778,12261885,2014_2015,4
2120800,YORKTOWNE BUSINESS INSTITUTE,PA,Proprietary,12,15303,14,20580,2014_2015,4
2121100,MIDWEST INSTITUTE,MO,Proprietary,208,345011,239,533842,2014_2015,4
2122000,NEW ENGLAND HAIR ACADEMY,MA,Proprietary,0,0,0,0,2014_2015,4
2123200,AVEDA INSTITUTE,MN,Proprietary,319,433471,395,626320,2014_2015,4
2124000,ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING,NY,Public,65,38625,72,55625,2014_2015,4
2124400,UNIVERSITY OF SPA & COSMETOLOGY ARTS,IL,Proprietary,83,126863,87,177416,2014_2015,4
2124500,FRANKLIN TECHNOLOGY CENTER,MO,Public,11,17500,10,20000,2014_2015,4
2125000,CAREER ACADEMY OF BEAUTY,CA,Proprietary,123,161854,133,168534,2014_2015,4
2125300,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,Proprietary,94,152593,115,246664,2014_2015,4
2125600,MICHIGAN COLLEGE OF BEAUTY,MI,Proprietary,181,249665,209,311323,2014_2015,4
2126300,MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM,NY,Public,72,61318,67,87461,2014_2015,4
2126500,ENID BEAUTY COLLEGE,OK,Proprietary,31,43683,37,35658,2014_2015,4
2127400,YTI CAREER INSTITUTE,PA,Proprietary,1788,2102704,1818,2265288,2014_2015,4
2127900,SOJOURNER-DOUGLASS COLLEGE,MD,Private-Nonprofit,62,142455,96,418317,2014_2015,4
2128200,BRIDGES BEAUTY COLLEGE,CA,Proprietary,110,162590,79,68361,2014_2015,4
2128300,INSTITUTE FOR BUSINESS & TECHNOLOGY,CA,Proprietary,530,815919,585,1347502,2014_2015,4
2128600,ART INSTITUTE OF CINCINNATI (THE),OH,Proprietary,38,65901,44,74691,2014_2015,4
2129000,TRIANGLE TECH,PA,Proprietary,296,538982,283,548994,2014_2015,4
2131100,DUCRET SCHOOL OF THE ARTS,NJ,Private-Nonprofit,2,700,0,0,2014_2015,4
2131600,PENNCO TECH,NJ,Proprietary,789,962312,768,1305773,2014_2015,4
2132300,FORTIS INSTITUTE,NJ,Proprietary,930,1056438,928,1352718,2014_2015,4
2132800,NATIONAL CONSERVATORY OF DRAMATIC ARTS,DC,Private-Nonprofit,37,71437,34,77813,2014_2015,4
2133400,UNIVERSITY OF CAMBRIDGE - SIDNEY SUSSEX COLLEGE,,Foreign-Public,0,0,1,1834,2014_2015,4
2134500,LA' JAMES INTERNATIONAL COLLEGE,IA,Proprietary,60,91945,57,108027,2014_2015,4
2134800,OLD TOWN BARBER  COLLEGE,KS,Proprietary,56,88660,53,102917,2014_2015,4
2136600,WISCONSIN LUTHERAN COLLEGE,WI,Private-Nonprofit,97,168977,92,229671,2014_2015,4
2137000,ROB ROY ACADEMY,MA,Proprietary,14,22844,14,23034,2014_2015,4
2137100,BLACK HILLS BEAUTY COLLEGE,SD,Proprietary,64,123174,55,97905,2014_2015,4
2138300,PALO ALTO UNIVERSITY,CA,Private-Nonprofit,98,139319,90,156736,2014_2015,4
2139500,HAWAII INSTITUTE OF HAIR DESIGN,HI,Proprietary,46,76655,47,76786,2014_2015,4
2140000,RIVERSIDE COLLEGE OF HEALTH CAREERS,VA,Private-Nonprofit,157,250260,169,362563,2014_2015,4
2140400,ST. JOSEPH SCHOOL OF NURSING,NH,Private-Nonprofit,41,62245,40,100155,2014_2015,4
2140700,CANTON CITY SCHOOL DISTRICT ADULT CAREER & TECHNICAL EDUCATION,OH,Public,32,39130,39,70786,2014_2015,4
2140800,MARTIN UNIVERSITY,IN,Private-Nonprofit,82,73166,104,141498,2014_2015,4
2141500,SAVANNAH COLLEGE OF ART AND DESIGN,GA,Private-Nonprofit,878,1397413,907,1267538,2014_2015,4
2142000,UNIVERSITY OF CAMBRIDGE - HOMERTON COLLEGE,,Foreign-Public,0,0,0,0,2014_2015,4
2142200,LEX LA RAY TECHNICAL CENTER,MO,Public,42,39827,34,36568,2014_2015,4
2143400,SALISH KOOTENAI COLLEGE,MT,Public,227,322706,90,115615,2014_2015,4
2143500,STERLING COLLEGE,VT,Private-Nonprofit,64,69008,58,55623,2014_2015,4
2144000,BEAUTY INSTITUTE (THE),PA,Proprietary,80,105895,88,154963,2014_2015,4
2144600,KILIAN COMMUNITY COLLEGE,SD,Private-Nonprofit,130,153633,128,194390,2014_2015,4
2144800,VET TECH INSTITUTE OF HOUSTON,TX,Proprietary,92,159897,136,185405,2014_2015,4
2145100,SCOTT COLLEGE OF COSMETOLOGY,WV,Proprietary,66,101154,19,18783,2014_2015,4
2145800,CAYUGA ONONDAGA BOCES,NY,Public,32,21186,22,17804,2014_2015,4
2146000,WAYNE - FINGER LAKES BOCES,NY,Public,230,130572,229,178124,2014_2015,4
2146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,Public,178,177480,144,177527,2014_2015,4
2148200,FASHION FOCUS HAIR ACADEMY,FL,Proprietary,54,68346,53,48605,2014_2015,4
2148700,CONNECTICUT INSTITUTE OF HAIR DESIGN,CT,Proprietary,33,56612,35,83090,2014_2015,4
2149900,PAUL MITCHELL THE SCHOOL-JACKSONVILLE,FL,Proprietary,426,612198,427,836568,2014_2015,4
2150600,COSMETOLOGY AND SPA ACADEMY,IL,Proprietary,125,172702,127,246610,2014_2015,4
2151500,CENTRAL SUSQUEHANNA LPN CAREER CENTER,PA,Public,67,76403,74,97336,2014_2015,4
2151900,KEISER UNIVERSITY,FL,Private-Nonprofit,17881,30337046,17422,40954968,2014_2015,4
2153100,PAUL MITCHELL THE SCHOOL - MURFREESBORO,TN,Proprietary,247,355186,237,451355,2014_2015,4
2154000,DIVERS ACADEMY OF THE EASTERN SEABOARD,NJ,Proprietary,62,87966,66,121160,2014_2015,4
2154400,BEAU MONDE COLLEGE OF HAIR DESIGN,OR,Proprietary,92,151962,89,163707,2014_2015,4
2154900,MISSOURI SCHOOL OF BARBERING & HAIRSTYLING,MO,Proprietary,14,22750,14,36000,2014_2015,4
2155300,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,CA,Private-Nonprofit,62,76074,68,110517,2014_2015,4
2156200,DELTA - MONTROSE TECHNICAL COLLEGE,CO,Public,10,8750,16,18750,2014_2015,4
2156800,UNIVERSITY OF OTAGO,,Foreign-Public,4,9500,2,6500,2014_2015,4
2157100,CONCORDE CAREER COLLEGE,TN,Proprietary,1538,2250744,1611,3467901,2014_2015,4
2157900,ROCHESTER GENERAL-ISABELLA GRAHAM HART SCHOOL OF PRACTICAL NURSING,NY,Private-Nonprofit,14,21669,14,31902,2014_2015,4
2158200,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES,NY,Public,0,0,2,2000,2014_2015,4
2158300,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,PA,Public,28,43969,29,71312,2014_2015,4
2158400,HARRISON COLLEGE,IN,Proprietary,6290,7364649,6177,10374779,2014_2015,4
2158500,OHIO BUSINESS COLLEGE,OH,Proprietary,1944,2236817,1826,2763265,2014_2015,4
2158600,MR. BELA'S SCHOOL OF COSMETOLOGY,MI,Proprietary,45,50484,36,63525,2014_2015,4
2158800,DON ROBERTS BEAUTY SCHOOL,IN,Proprietary,13,20054,17,20296,2014_2015,4
2159600,BAPTIST COLLEGE OF FLORIDA (THE),FL,Private-Nonprofit,19,27753,20,40287,2014_2015,4
2159700,NEW HOPE CHRISTIAN COLLEGE,OR,Private-Nonprofit,8,14565,6,5800,2014_2015,4
2159800,"COSMETOLOGY CAREERS UNLIMITED COLLEGE OF HAIR, SKIN, AND NAILS",MN,Proprietary,14,23620,14,21492,2014_2015,4
2160100,GENEVA GENERAL HOSPITAL,NY,Private-Nonprofit,0,0,3,4899,2014_2015,4
2160300,SANFORD-BROWN COLLEGE,IL,Proprietary,449,548255,431,782254,2014_2015,4
2160900,PCI ACADEMY,IA,Proprietary,167,249489,166,279384,2014_2015,4
2161400,NORTHEASTERN HOSPITAL SCHOOL OF NURSING,PA,Private-Nonprofit,26,30110,26,29991,2014_2015,4
2161800,MUSICIANS INSTITUTE,CA,Proprietary,403,333980,482,496759,2014_2015,4
2162300,"IESE BUSINESS SCHOOL, UNIVERSITY OF NAVARRA",,Foreign-Private,0,0,0,0,2014_2015,4
2163300,UNIVERSIDAD CENTRAL DEL CARIBE,PR,Private-Nonprofit,1,3000,0,0,2014_2015,4
2163400,NEW YORK CAREER INSTITUTE,NY,Proprietary,495,507131,584,632783,2014_2015,4
2163500,NEW ENGLAND SCHOOL OF PHOTOGRAPHY,MA,Proprietary,17,19831,17,25999,2014_2015,4
2163600,WILLIAM JAMES COLLEGE,MA,Private-Nonprofit,0,0,0,0,2014_2015,4
2164200,FOREST INSTITUTE OF PROFESSIONAL PSYCHOLOGY,MO,Private-Nonprofit,0,0,0,0,2014_2015,4
2164300,DON ROBERTS SCHOOL OF HAIR DESIGN,IN,Proprietary,34,54064,45,98786,2014_2015,4
2165100,EDP UNIVERSITY OF PUERTO RICO,PR,Private-Nonprofit,1156,1757048,978,1686854,2014_2015,4
2165200,SALON PROFESSIONAL ACADEMY (THE),CO,Proprietary,68,112046,70,112561,2014_2015,4
2165900,CHILLICOTHE BEAUTY ACADEMY,MO,Proprietary,2,3500,2,6000,2014_2015,4
2166000,CENTER FOR ADVANCED STUDIES ON PUERTO RICO & THE CARIBBEAN,PR,Private-Nonprofit,0,0,0,0,2014_2015,4
2166100,ELAINE P. NUNEZ COMMUNITY COLLEGE,LA,Public,145,182044,103,117761,2014_2015,4
2166200,ITI TECHNICAL COLLEGE,LA,Proprietary,923,1271511,813,1068363,2014_2015,4
2166400,INSTITUTO DE BANCA Y COMERCIO,PR,Proprietary,383,482162,128,135430,2014_2015,4
2167400,UNIVERSITY OF CAMBRIDGE - CORPUS CHRISTI COLLEGE,,Foreign-Public,0,0,0,0,2014_2015,4
2167800,ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES,CA,Proprietary,46,63550,12,10650,2014_2015,4
2168600,EAST-WEST UNIVERSITY,IL,Private-Nonprofit,414,494486,394,491095,2014_2015,4
2169100,DAVIS COLLEGE,NY,Private-Nonprofit,49,72812,45,77282,2014_2015,4
2169600,CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER,PA,Public,71,127909,70,168585,2014_2015,4
2170000,SWEDISH INSTITUTE,NY,Proprietary,775,1217287,750,1680681,2014_2015,4
2170200,ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM,NY,Public,103,65718,125,115541,2014_2015,4
2170600,UNITED STATES SPORTS ACADEMY,AL,Private-Nonprofit,72,145389,58,142463,2014_2015,4
2171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,Proprietary,566,1016199,627,1321191,2014_2015,4
2172100,HAMILTON - FULTON - MONTGOMERY BOCES,NY,Public,54,73351,49,100272,2014_2015,4
2172700,CONCORDE CAREER INSTITUTE,FL,Proprietary,374,572428,373,823270,2014_2015,4
2172800,DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING,NY,Public,38,52472,49,84030,2014_2015,4
2173200,EMPIRE BEAUTY SCHOOL,NY,Proprietary,1525,2029161,1669,2500717,2014_2015,4
2173900,ULSTER COUNTY BOCES SCHOOL OF PRACTICAL NURSING,NY,Public,9,10206,11,13305,2014_2015,4
2174400,TRIANGLE TECH,PA,Proprietary,297,570115,292,489329,2014_2015,4
2174800,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS,NH,Proprietary,98,140464,101,192038,2014_2015,4
2175800,CENTRA COLLEGE OF NURSING,VA,Private-Nonprofit,32,22011,31,38777,2014_2015,4
2176000,CHERYL FELL'S SCHOOL OF BUSINESS,NY,Proprietary,60,97564,78,157497,2014_2015,4
2177500,RIO SALADO COMMUNITY COLLEGE,AZ,Public,2159,2103044,1174,1210608,2014_2015,4
2177700,UNIVERSITY OF CAMBRIDGE - KING'S COLLEGE,,Foreign-Public,1,1166,1,666,2014_2015,4
2178200,CHARLESTON SCHOOL OF BEAUTY CULTURE,WV,Proprietary,49,73459,54,120974,2014_2015,4
2178500,EAGLE GATE COLLEGE,UT,Proprietary,1156,1359167,1137,2040918,2014_2015,4
2178900,JOLIE HEALTH AND BEAUTY ACADEMY,PA,Proprietary,271,351054,290,545224,2014_2015,4
2179400,EASTERN SUFFOLK BOCES,NY,Public,29,26141,34,46973,2014_2015,4
2179600,EMPIRE BEAUTY SCHOOLS,NH,Proprietary,120,174924,127,244197,2014_2015,4
2179900,ARGOSY UNIVERSITY,CA,Proprietary,18447,28624940,18562,37056206,2014_2015,4
2180100,ROSS MEDICAL EDUCATION CENTER,MI,Proprietary,704,1157412,709,1812762,2014_2015,4
2180200,METRO BUSINESS COLLEGE,MO,Proprietary,394,486233,432,619940,2014_2015,4
2180500,MIDDLESEX UNIVERSITY,,Foreign-Public,0,0,0,0,2014_2015,4
2181600,ROB ROY ACADEMY,MA,Proprietary,83,130525,91,181368,2014_2015,4
2182200,NEW SCHOOL CENTER FOR MEDIA,NY,Proprietary,25,29182,31,60166,2014_2015,4
2182900,CAMBRIDGE COLLEGE,MA,Private-Nonprofit,430,712350,446,745468,2014_2015,4
2183000,ORLEANS TECHNICAL COLLEGE,PA,Private-Nonprofit,225,344878,248,570073,2014_2015,4
2183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,,Foreign-Public,0,0,0,0,2014_2015,4
2183600,CAPRI INSTITUTE OF HAIR DESIGN,NJ,Proprietary,62,88243,71,115128,2014_2015,4
2184200,PAROBA COLLEGE OF COSMETOLOGY,WA,Proprietary,96,153976,113,260140,2014_2015,4
2184400,JENKS BEAUTY COLLEGE,OK,Proprietary,59,83837,58,103642,2014_2015,4
2185800,MOLER BARBER COLLEGE,CA,Proprietary,162,223587,140,246475,2014_2015,4
2186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,,Foreign-Public,2,2666,1,666,2014_2015,4
2186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,,Foreign-Public,0,0,0,0,2014_2015,4
2187900,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,OH,Public,20,27412,16,40900,2014_2015,4
2188100,NORTHLAND CAREER CENTER,MO,Public,41,45808,42,59509,2014_2015,4
2188300,PENTECOSTAL THEOLOGICAL SEMINARY,TN,Private-Nonprofit,0,0,0,0,2014_2015,4
2188400,SIERRA VALLEY COLLEGE OF COURT REPORTING,CA,Proprietary,158,172468,134,155693,2014_2015,4
2188900,HOBE SOUND BIBLE COLLEGE,FL,Private-Nonprofit,99,140628,71,75119,2014_2015,4
2189000,MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION,OH,Public,88,85402,101,141461,2014_2015,4
2189100,CENTRO DE ESTUDIOS MULTIDISCIPLINARIOS,PR,Proprietary,674,628498,152,107404,2014_2015,4
2190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,DE,Proprietary,97,141845,95,131151,2014_2015,4
2190700,FORTIS COLLEGE,OH,Proprietary,3118,3275375,2781,4390683,2014_2015,4
2192100,BUTLER TECHNOLOGY AND CAREER DEVELOPMENT SCHOOLS,OH,Public,155,163638,165,232919,2014_2015,4
2192200,THOMAS EDISON STATE UNIVERSITY,NJ,Public,1247,2255360,1282,3136382,2014_2015,4
2192400,"MR. JOHN'S SCHOOL OF COSMETOLOGY, ESTHETICS & NAILS",IL,Proprietary,48,67283,86,108750,2014_2015,4
2192800,WALNUT HILL COLLEGE,PA,Proprietary,447,680396,500,610600,2014_2015,4
2194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",,Foreign-Public,0,0,0,0,2014_2015,4
2195100,UNIVERSITY OF WESTMINSTER,,Foreign-Public,2,3500,2,2000,2014_2015,4
2195800,LICEO DE ARTE Y TECNOLOGIA,PR,Proprietary,259,310836,115,121883,2014_2015,4
2196300,COLLINS CAREER TECHNICAL CENTER,OH,Public,133,178530,122,209835,2014_2015,4
2196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,,Foreign-Public,0,0,0,0,2014_2015,4
2197500,BATON ROUGE SCHOOL OF COMPUTERS,LA,Proprietary,29,56250,36,106800,2014_2015,4
2197900,NORTH BENNET STREET SCHOOL,MA,Private-Nonprofit,7,12250,5,11000,2014_2015,4
2198900,MICHIGAN SCHOOL OF PROFESSIONAL PSYCHOLOGY,MI,Private-Nonprofit,0,0,0,0,2014_2015,4
2199300,ORLEANS NIAGARA BOCES,NY,Public,33,42424,28,49794,2014_2015,4
2199700,HERITAGE CHRISTIAN UNIVERSITY,AL,Private-Nonprofit,2,1000,4,1050,2014_2015,4
2200100,"GUTI, THE PREMIER BEAUTY AND WELLNESS ACADEMY",FL,Proprietary,69,104058,70,134622,2014_2015,4
2201800,BRIGHTWOOD COLLEGE,IN,Proprietary,1235,1296252,1224,1924746,2014_2015,4
2201900,PHAGANS' SCHOOL OF HAIR DESIGN,OR,Proprietary,99,178886,101,241116,2014_2015,4
2202200,STYLEMASTERS COLLEGE OF HAIR DESIGN,WA,Proprietary,69,111096,67,127310,2014_2015,4
2202300,PITTSBURGH CAREER INSTITUTE,PA,Proprietary,168,204698,185,330641,2014_2015,4
2202400,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,AR,Proprietary,48,71100,58,58266,2014_2015,4
2202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,CT,Proprietary,1032,1175765,1117,1991349,2014_2015,4
2202700,OZARK CHRISTIAN COLLEGE,MO,Private-Nonprofit,7,11875,14,19492,2014_2015,4
2203300,GENE JUAREZ BEAUTY SCHOOLS,WA,Proprietary,266,397530,277,555089,2014_2015,4
2203900,ERIE INSTITUTE OF TECHNOLOGY,PA,Proprietary,437,529996,428,629644,2014_2015,4
2204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS",TN,Proprietary,445,537059,490,470225,2014_2015,4
2205000,COLLEGE OF WILMINGTON,NC,Proprietary,196,294541,247,386254,2014_2015,4
2206000,HUNTER BUSINESS SCHOOL,NY,Proprietary,549,892209,589,1361761,2014_2015,4
2206200,BEAUTY INSTITUTE (THE),PA,Proprietary,215,283210,242,395968,2014_2015,4
2206300,BEAUTY SCHOOL (THE),PA,Proprietary,77,95667,85,112743,2014_2015,4
2209200,TAYLORTOWN SCHOOL OF BEAUTY,MI,Proprietary,220,328212,219,434788,2014_2015,4
2210000,UNIVERSITY OF LONDON - LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,,Foreign-Public,0,0,0,0,2014_2015,4
2210400,FAYETTEVILLE BEAUTY COLLEGE,NC,Proprietary,27,44769,20,48986,2014_2015,4
2211000,SALON SUCCESS ACADEMY,CA,Proprietary,39,63262,80,91057,2014_2015,4
2211600,PAUL MITCHELL THE SCHOOL PORTSMOUTH,NH,Proprietary,31,46357,39,69589,2014_2015,4
2211900,CHEEKS INTERNATIONAL ACADEMY OF BEAUTY CULTURE,WY,Proprietary,85,87525,59,63229,2014_2015,4
2212700,LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK,PA,Proprietary,100,100533,103,142604,2014_2015,4
2214100,RESURRECTION UNIVERSITY,IL,Private-Nonprofit,348,922070,348,1181805,2014_2015,4
2215100,HALLMARK INSTITUTE OF PHOTOGRAPHY,MA,Proprietary,12,21000,12,16000,2014_2015,4
2217100,PIMA MEDICAL INSTITUTE,AZ,Proprietary,7254,13512505,12269,19146620,2014_2015,4
2217200,PORTFOLIO CENTER,GA,Proprietary,37,49335,46,81659,2014_2015,4
2218000,CARRINGTON COLLEGE,ID,Proprietary,2282,2022201,2288,2847542,2014_2015,4
2218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS,TX,Proprietary,55,88035,58,59508,2014_2015,4
2218700,FLORIDA TECHNICAL COLLEGE,FL,Proprietary,4425,6252771,4225,8864115,2014_2015,4
2218800,BROOKLINE COLLEGE,AZ,Proprietary,1957,3453690,1942,4871216,2014_2015,4
2219200,UNIVERSITY OF SASKATCHEWAN,,Foreign-Public,2,1000,5,7059,2014_2015,4
2219500,MILDRED ELLEY,NY,Proprietary,2434,4028796,2712,4872439,2014_2015,4
2220000,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,Proprietary,62,72481,32,48928,2014_2015,4
2220200,LE CORDON BLEU COLLEGE OF CULINARY ARTS,CA,Proprietary,197,356033,222,492813,2014_2015,4
2220400,CATHERINE HINDS INSTITUTE OF ESTHETICS,MA,Proprietary,134,133484,150,173734,2014_2015,4
2220500,GOD'S BIBLE SCHOOL AND COLLEGE,OH,Private-Nonprofit,7,11650,7,10503,2014_2015,4
2220800,CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY,OH,Public,69,93465,74,142935,2014_2015,4
2221300,MARINELLO SCHOOL OF BEAUTY,CA,Proprietary,188,282264,166,246067,2014_2015,4
2222000,AMERICAN FILM INSTITUTE CONSERVATORY,CA,Private-Nonprofit,0,0,1,6250,2014_2015,4
2222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY,WA,Proprietary,247,327467,254,518718,2014_2015,4
2223300,NORTHEAST CATHOLIC COLLEGE,NH,Private-Nonprofit,0,0,0,0,2014_2015,4
2223700,ROBERT FIANCE BEAUTY SCHOOLS,NJ,Proprietary,161,225234,200,293127,2014_2015,4
2223900,DRAKE COLLEGE OF BUSINESS,NJ,Proprietary,93,147843,90,270711,2014_2015,4
2224600,TRI-STATE COSMETOLOGY INSTITUTE,TX,Proprietary,135,175557,160,185245,2014_2015,4
2225300,UNIVERSITY OF CANTERBURY,,Foreign-Public,0,0,0,0,2014_2015,4
2226000,EAST LOS ANGELES COLLEGE,CA,Public,342,620141,185,270951,2014_2015,4
