time,fossil-gas,hard-coal,fossil-oil,nuclear,solar,wind-onshore,load-forecast,load-actual,price
2015-04-28 19:00:00+02:00,6197,5464,389,5026,2335,1904,28952,28460,76.26
2015-04-28 20:00:00+02:00,6549,5587,384,5026,1183,1569,29899,29199,76.91
2015-04-28 21:00:00+02:00,6754,5707,379,5025,704,1484,31754,31323,82.52
2015-04-28 22:00:00+02:00,6261,5759,385,5026,657,1378,29495,29566,75.67
2015-04-28 23:00:00+02:00,5932,5748,372,5027,657,1201,26895,26598,72.89
2015-04-29 00:00:00+02:00,6078,5736,363,5027,633,1026,24999,24837,70.98
2015-04-29 01:00:00+02:00,5661,5736,348,5028,585,1155,23388,23204,69.47
2015-04-29 02:00:00+02:00,5368,5644,346,5029,507,1485,22518,22303,68.04
2015-04-29 03:00:00+02:00,5064,5635,348,5030,364,1685,22236,21956,65.71
2015-04-29 04:00:00+02:00,5428,5671,349,5031,274,1646,22141,21881,64.01
2015-04-29 05:00:00+02:00,5577,5718,352,5031,179,1676,22433,22294,65.64
2015-04-29 06:00:00+02:00,5785,5823,358,5031,69,1774,24553,24551,69.22
2015-04-29 07:00:00+02:00,5530,5938,362,5030,75,1860,27065,27281,69.07
2015-04-29 08:00:00+02:00,5894,6075,367,5030,527,1862,29372,29590,73.94
2015-04-29 09:00:00+02:00,5660,6194,371,5031,1863,1550,30503,30444,76.08
2015-04-29 10:00:00+02:00,5338,6273,369,5029,3749,1314,31004,31142,74.14
2015-04-29 11:00:00+02:00,5051,6342,382,5030,4800,1670,31207,31109,75.03
2015-04-29 12:00:00+02:00,5015,6298,381,5029,5258,2141,31438,31325,74.06
2015-04-29 13:00:00+02:00,4987,6314,383,4948,5348,2466,31185,31163,74.15
2015-04-29 14:00:00+02:00,5134,6335,387,4780,5399,3002,29941,30046,71.52
2015-04-29 15:00:00+02:00,4987,6336,392,4611,5297,3480,29298,29476,69.47
2015-04-29 16:00:00+02:00,5008,6332,392,4436,4996,3768,28960,29319,67.04
2015-04-29 17:00:00+02:00,5195,6344,387,4206,4483,4007,28741,29314,69.08
2015-04-29 18:00:00+02:00,5329,6329,384,4118,3714,4130,28481,28857,68.53
2015-04-29 19:00:00+02:00,5735,6299,396,4113,2643,3907,28589,28781,69.85
2015-04-29 20:00:00+02:00,6142,6308,395,4087,1234,3351,29257,29415,74.56
2015-04-29 21:00:00+02:00,6615,6310,400,4088,730,3078,31085,31231,79.71
2015-04-29 22:00:00+02:00,6242,6234,397,4055,686,3423,29123,29454,76.44
2015-04-29 23:00:00+02:00,5445,6145,385,4041,661,3677,26574,26779,71.49
2015-04-30 00:00:00+02:00,5110,6192,366,4043,651,3614,24812,25216,67.58
2015-04-30 01:00:00+02:00,4935,6189,362,4043,653,3663,23118,23594,67.27
2015-04-30 02:00:00+02:00,4792,6199,361,4044,644,3628,22247,22595,64.88
2015-04-30 03:00:00+02:00,4639,6157,362,4043,580,3792,21945,22316,64.07
2015-04-30 04:00:00+02:00,4446,6086,361,4039,443,4171,21833,22224,62.79
2015-04-30 05:00:00+02:00,4404,6037,357,4035,298,4319,22236,22551,62.93
2015-04-30 06:00:00+02:00,4630,6011,347,4028,157,4615,24352,24711,65.95
2015-04-30 07:00:00+02:00,4608,6048,368,4036,126,4730,27138,27386,67.76
2015-04-30 08:00:00+02:00,4548,6271,368,4042,685,4706,29566,29521,71.27
2015-04-30 09:00:00+02:00,4907,6307,363,4043,1838,4478,30485,30581,71.36
2015-04-30 10:00:00+02:00,4512,6281,354,4043,3786,4635,31110,31049,70.8
2015-04-30 11:00:00+02:00,4252,6266,361,4043,4707,5130,31191,31068,69.22
2015-04-30 12:00:00+02:00,4288,5944,386,4042,5141,5453,31457,31262,70.21
2015-04-30 13:00:00+02:00,4220,5948,376,4041,5400,5736,31363,31258,68.59
2015-04-30 14:00:00+02:00,4355,5990,381,4040,5418,5833,30136,30187,64.12
2015-04-30 15:00:00+02:00,4211,5964,388,4040,5220,6160,29537,29645,58.51
2015-04-30 16:00:00+02:00,4175,6008,390,4039,4913,6347,29439,29540,57.82
2015-04-30 17:00:00+02:00,4354,6062,384,4039,4510,6433,29560,29509,58.01
2015-04-30 18:00:00+02:00,4251,6051,389,4039,3747,6583,29173,29022,57.86
2015-04-30 19:00:00+02:00,4062,6102,397,4039,2895,6628,28984,28699,62.01
2015-04-30 20:00:00+02:00,4542,6110,398,4039,1443,6472,29463,28880,67.88
2015-04-30 21:00:00+02:00,5155,6153,392,4037,800,6558,31426,30642,72.9
2015-04-30 22:00:00+02:00,4804,6098,397,4036,698,6907,29495,29053,67.65
2015-04-30 23:00:00+02:00,4529,5521,393,4037,698,7167,26718,26779,58.01
2015-05-01 00:00:00+02:00,5316,6054,257,7097,109,1539,25632,26019,56.22
2015-05-01 01:00:00+02:00,5341,5941,258,7096,85,1237,23220,23591,49.32
2015-05-01 02:00:00+02:00,4926,6029,252,7097,65,1154,21772,22089,49.79
2015-05-01 03:00:00+02:00,4647,5873,263,7097,65,1152,21220,21350,50.5
2015-05-01 04:00:00+02:00,4305,5879,265,7097,65,1078,21099,21054,46.78
2015-05-01 05:00:00+02:00,4424,5955,267,7099,65,1036,21914,21533,46.97
2015-05-01 06:00:00+02:00,4777,6004,267,7099,66,1204,24715,23240,48.52
2015-05-01 07:00:00+02:00,5511,6022,276,7097,67,1393,28862,26141,47.39
2015-05-01 08:00:00+02:00,5922,6162,303,7097,83,1583,32003,28870,48.05
2015-05-01 09:00:00+02:00,6609,6254,325,7097,649,1599,33500,31473,52.58
2015-05-01 10:00:00+02:00,6663,6322,326,7097,1722,1485,34000,32893,51.6
2015-05-01 11:00:00+02:00,6627,6401,328,7096,2636,1326,34500,32741,52.04
2015-05-01 12:00:00+02:00,6865,6455,326,7097,3288,1242,34500,31942,52.58
2015-05-01 13:00:00+02:00,6730,6479,327,7096,3428,1304,34000,31779,53.91
2015-05-01 14:00:00+02:00,6746,6530,327,7095,3467,1352,33735,30864,49.91
2015-05-01 15:00:00+02:00,6550,6547,326,7095,3414,1340,33292,29742,46.89
2015-05-01 16:00:00+02:00,6692,6578,326,7094,2862,1360,32231,29336,47.11
2015-05-01 17:00:00+02:00,7690,6539,331,7093,1412,1432,32816,29469,48.29
2015-05-01 18:00:00+02:00,8343,6717,342,7094,376,1639,34936,30960,59.97
2015-05-01 19:00:00+02:00,8474,6678,339,7094,109,1774,35642,31097,67.61
2015-05-01 20:00:00+02:00,8622,6615,331,7094,73,1775,35348,31242,69.78
2015-05-01 21:00:00+02:00,8673,6542,331,7094,47,1754,35242,31443,75.24
2015-05-01 22:00:00+02:00,8418,6564,321,7094,41,1833,33296,30365,73.71
2015-05-01 23:00:00+02:00,6605,6512,326,7096,31,2102,30124,28635,73.01
2015-05-02 00:00:00+02:00,3545,4575,250,6077,47,13868,30031,29913,63.84
2015-05-02 01:00:00+02:00,3450,3951,241,6076,46,13336,27769,27491,56.43
2015-05-02 02:00:00+02:00,3548,3532,242,6078,46,13101,26349,26052,53.77
2015-05-02 03:00:00+02:00,3597,3524,243,6078,47,12694,25858,25561,53.68
2015-05-02 04:00:00+02:00,3573,3622,244,6085,46,12341,25491,25491,54.01
2015-05-02 05:00:00+02:00,3610,3839,246,6125,46,11958,26191,26047,53.83
2015-05-02 06:00:00+02:00,3855,4215,263,6151,46,11678,28882,28540,54.68
2015-05-02 07:00:00+02:00,4534,4991,315,6152,49,11484,33992,33418,54.28
2015-05-02 08:00:00+02:00,5665,5414,370,6160,138,11217,37012,36613,58.44
2015-05-02 09:00:00+02:00,5701,5563,374,6236,1100,11192,38642,38012,57.27
2015-05-02 10:00:00+02:00,5502,5677,375,6353,2535,10903,39644,,59.09
2015-05-02 11:00:00+02:00,5160,5605,365,6402,3954,11170,39703,38566,59.8
2015-05-02 12:00:00+02:00,5173,5702,364,6457,3917,11170,39521,38103,58.05
2015-05-02 13:00:00+02:00,5679,5797,383,6539,4308,11419,39624,38014,57.73
2015-05-02 14:00:00+02:00,5406,5734,385,6559,4080,11709,38280,36718,53.95
2015-05-02 15:00:00+02:00,5366,5213,373,6573,3803,12251,37941,36151,47.47
2015-05-02 16:00:00+02:00,5348,4952,369,6657,3291,12393,37877,36100,43.2
2015-05-02 17:00:00+02:00,5764,5079,363,6727,2185,11869,38188,36284,44.24
2015-05-02 18:00:00+02:00,6528,5393,373,6729,864,11654,39210,37650,48.47
2015-05-02 19:00:00+02:00,7374,5611,387,6730,321,11344,41390,40075,52.68
2015-05-02 20:00:00+02:00,6716,5662,381,6730,243,11054,41122,40234,59.39
2015-05-02 21:00:00+02:00,6990,5681,379,6752,189,10951,40050,39251,66.22
2015-05-02 22:00:00+02:00,5704,5538,369,6859,161,10326,37034,36447,66.21
2015-05-02 23:00:00+02:00,4325,5357,357,6977,151,9784,33573,32876,59.85
2015-05-03 00:00:00+02:00,3613,1813,210,6183,91,11610,26563,26571,49.22
2015-05-03 01:00:00+02:00,3432,1238,177,6184,63,11916,24760,24868,47.33
2015-05-03 02:00:00+02:00,3275,1098,130,6185,63,11418,23749,24156,45.7
2015-05-03 03:00:00+02:00,3251,1180,129,6185,63,10860,23362,23815,46.45
2015-05-03 04:00:00+02:00,3184,1182,131,6183,63,10532,23306,23781,46.24
2015-05-03 05:00:00+02:00,3281,1151,145,6182,63,10827,23784,24302,46.63
2015-05-03 06:00:00+02:00,3688,1264,195,6182,63,11804,26252,26552,47.58
2015-05-03 07:00:00+02:00,3853,1427,257,6181,76,12286,30160,30474,46.18
2015-05-03 08:00:00+02:00,3606,1646,307,6182,805,12010,32373,32858,49.46
2015-05-03 09:00:00+02:00,3454,1694,309,6181,2404,11586,33738,33861,51.41
2015-05-03 10:00:00+02:00,3446,1543,312,6181,3865,11943,34149,34148,55.93
2015-05-03 11:00:00+02:00,3526,1415,305,6182,4516,11714,33965,33993,56.31
2015-05-03 12:00:00+02:00,3516,1378,299,6181,4950,11305,33715,33623,56.19
2015-05-03 13:00:00+02:00,3520,1337,308,6181,4992,11029,33499,33364,56.57
2015-05-03 14:00:00+02:00,3556,1237,311,6182,5024,10780,32250,32156,56.08
2015-05-03 15:00:00+02:00,3537,1207,310,6181,4862,10532,31754,31359,49.9
2015-05-03 16:00:00+02:00,3615,1336,308,6182,4426,10311,31366,30902,48.6
2015-05-03 17:00:00+02:00,4043,1473,306,6181,3612,10092,31473,30749,55.74
2015-05-03 18:00:00+02:00,4924,1627,315,6179,1906,9767,31780,31076,56.64
2015-05-03 19:00:00+02:00,6269,2033,321,6178,726,9688,34606,33780,58.26
2015-05-03 20:00:00+02:00,6771,2199,322,6179,519,9955,35824,35412,68.35
2015-05-03 21:00:00+02:00,6605,2201,317,6178,459,9939,34634,34517,77.03
2015-05-03 22:00:00+02:00,4699,2080,311,6179,457,9596,32237,32087,77.9
2015-05-03 23:00:00+02:00,4108,1911,296,6180,459,9171,29287,29078,72.64
2015-05-04 00:00:00+02:00,3612,1528,262,7090,288,8770,22602,22695,65.53
2015-05-04 01:00:00+02:00,3593,1417,261,7092,188,8937,21023,21047,64.14
2015-05-04 02:00:00+02:00,3554,1285,239,7092,119,8918,20310,19928,58.47
2015-05-04 03:00:00+02:00,3524,1263,232,7093,72,8527,19516,19240,56.74
2015-05-04 04:00:00+02:00,3440,1175,236,7092,52,8487,19185,18912,54.32
2015-05-04 05:00:00+02:00,3505,1120,235,7092,52,8238,19078,18865,55.37
2015-05-04 06:00:00+02:00,4089,1138,234,7091,52,7750,19490,19282,62.37
2015-05-04 07:00:00+02:00,4162,1209,236,7090,71,7369,19694,19506,63.56
2015-05-04 08:00:00+02:00,3495,1271,237,7093,370,7347,19842,19643,70.71
2015-05-04 09:00:00+02:00,3598,1253,254,7093,1476,6837,21650,21447,72.12
2015-05-04 10:00:00+02:00,3185,1155,263,7092,3354,6375,23153,22831,71.22
2015-05-04 11:00:00+02:00,3352,1162,262,7090,4602,5860,23877,23472,69.59
2015-05-04 12:00:00+02:00,3272,1161,262,7090,5124,5631,23727,23452,66.2
2015-05-04 13:00:00+02:00,3074,1153,261,7090,5274,5461,23588,23465,57.36
2015-05-04 14:00:00+02:00,2990,1169,261,7089,5170,5436,23458,23203,54.8
2015-05-04 15:00:00+02:00,3074,1155,259,7087,4907,5402,22534,22336,52.68
2015-05-04 16:00:00+02:00,2901,1126,258,7085,4441,5561,21973,21584,52.13
2015-05-04 17:00:00+02:00,3024,1136,258,7082,3861,5657,21702,21284,52.67
2015-05-04 18:00:00+02:00,3184,1130,259,7082,2943,5943,21975,21427,52.54
2015-05-04 19:00:00+02:00,3085,1117,260,7084,1502,6121,22527,21879,52.47
2015-05-04 20:00:00+02:00,3373,1319,261,7085,467,6187,24158,23746,55.85
2015-05-04 21:00:00+02:00,3371,1325,261,7087,271,6854,26943,26749,54.12
2015-05-04 22:00:00+02:00,3227,1321,261,7088,251,7144,25957,25928,52.73
2015-05-04 23:00:00+02:00,3314,1208,259,7087,219,7124,24384,24068,41.79
2015-05-05 00:00:00+02:00,3669,2571,306,4021,29,13415,24377,25111,36.46
2015-05-05 01:00:00+02:00,3706,2555,290,4021,28,13128,22985,23821,33.96
2015-05-05 02:00:00+02:00,3639,2626,275,4022,28,12637,22119,22992,29.98
2015-05-05 03:00:00+02:00,3508,2687,268,4022,28,11962,21772,22576,27.91
2015-05-05 04:00:00+02:00,3415,2771,275,4019,28,11731,21646,22335,33.08
2015-05-05 05:00:00+02:00,3716,2824,287,4018,28,11039,22108,22841,40.94
2015-05-05 06:00:00+02:00,3936,3245,302,4019,28,9442,24139,24767,49.37
2015-05-05 07:00:00+02:00,4278,4032,361,4021,50,8305,26539,27213,56.08
2015-05-05 08:00:00+02:00,4723,4454,366,4022,370,7493,28876,29638,66.95
2015-05-05 09:00:00+02:00,4905,4691,365,4021,988,6776,30272,30938,66.37
2015-05-05 10:00:00+02:00,4924,4885,381,4020,1710,6531,31160,31558,67.04
2015-05-05 11:00:00+02:00,4947,4921,380,4022,2431,5958,31470,31957,67.83
2015-05-05 12:00:00+02:00,5021,4905,382,4027,2727,5334,31824,32224,67.83
2015-05-05 13:00:00+02:00,4922,4947,395,4028,3015,5035,31770,32009,68.26
2015-05-05 14:00:00+02:00,4750,4885,398,4030,3391,5104,30647,30788,64.57
2015-05-05 15:00:00+02:00,4593,4897,395,4036,3592,5305,30109,30122,59.98
2015-05-05 16:00:00+02:00,4469,4905,396,4036,3589,5685,29971,30002,58.09
2015-05-05 17:00:00+02:00,4674,4955,393,4037,3387,5933,29950,29977,63.49
2015-05-05 18:00:00+02:00,4669,4989,393,4037,3121,6238,29622,29545,62.32
2015-05-05 19:00:00+02:00,4896,4813,400,4037,2547,6229,29219,29356,64.07
2015-05-05 20:00:00+02:00,5463,4879,399,4037,1373,5514,29445,29874,70.14
2015-05-05 21:00:00+02:00,5806,5111,400,4039,578,4829,31098,31166,76.73
2015-05-05 22:00:00+02:00,5700,4925,392,4040,324,4936,29094,29407,72.16
2015-05-05 23:00:00+02:00,5385,4645,389,4042,266,4885,26425,26707,66.08
2015-05-06 00:00:00+02:00,4659,6328,323,5007,801,6225,27086,26573,67.56
2015-05-06 01:00:00+02:00,4553,6198,317,5006,799,5841,25432,25139,66.25
2015-05-06 02:00:00+02:00,4243,6187,314,5006,798,5101,24296,23995,60.82
2015-05-06 03:00:00+02:00,4189,6018,301,5010,798,4637,23732,23437,58.13
2015-05-06 04:00:00+02:00,4301,6040,313,5024,798,4174,23640,23360,58.25
2015-05-06 05:00:00+02:00,4448,6163,315,5024,740,3800,23913,23631,62.59
2015-05-06 06:00:00+02:00,4936,6626,312,5022,557,3562,25283,25023,68.18
2015-05-06 07:00:00+02:00,5267,6936,333,5020,586,3393,27350,27260,70.05
2015-05-06 08:00:00+02:00,5804,6814,334,5020,1345,3047,29457,29660,78.46
2015-05-06 09:00:00+02:00,5169,6716,340,5012,3138,2846,31029,31027,77.22
2015-05-06 10:00:00+02:00,5083,6703,354,5007,4389,2816,32257,32240,74.12
2015-05-06 11:00:00+02:00,5330,6670,351,4994,4923,2662,32813,32861,75.29
2015-05-06 12:00:00+02:00,5260,6666,356,4990,5182,2694,33279,33369,76.19
2015-05-06 13:00:00+02:00,5196,6631,356,4983,5296,2796,33409,33534,75.72
2015-05-06 14:00:00+02:00,5131,6605,353,4986,5294,3005,32506,32539,75.46
2015-05-06 15:00:00+02:00,5290,6604,348,4980,5168,3307,31758,31941,72.5
2015-05-06 16:00:00+02:00,5338,6633,349,4990,4912,3760,31856,31921,71.98
2015-05-06 17:00:00+02:00,5400,6644,348,4991,4527,4231,32016,32097,72.5
2015-05-06 18:00:00+02:00,5290,6673,343,4992,3935,4576,31404,31923,73.12
2015-05-06 19:00:00+02:00,5129,6584,353,4994,3175,5094,30921,31403,77.21
2015-05-06 20:00:00+02:00,4787,6585,342,4999,2042,5987,30312,30845,78.79
2015-05-06 21:00:00+02:00,4844,6520,348,5005,1100,6742,30476,30670,81.74
2015-05-06 22:00:00+02:00,4817,6532,340,5010,882,6852,30157,30146,75.81
2015-05-06 23:00:00+02:00,4403,6401,347,5016,858,6695,28071,28164,71.71
2015-05-07 00:00:00+02:00,5264,6751,301,5967,644,5043,27457,27589,66.04
2015-05-07 01:00:00+02:00,4629,6629,298,5970,577,5185,25598,25894,63.43
2015-05-07 02:00:00+02:00,4436,6527,298,5972,563,5128,24156,24390,59.9
2015-05-07 03:00:00+02:00,4117,6208,293,5977,434,4892,23081,23412,57.56
2015-05-07 04:00:00+02:00,4028,5935,297,5981,407,4767,22681,22896,54.8
2015-05-07 05:00:00+02:00,3910,5888,299,5983,411,4527,22446,22616,54.64
2015-05-07 06:00:00+02:00,3822,5723,299,5984,350,4139,21967,22256,58.46
2015-05-07 07:00:00+02:00,3622,5476,296,5996,415,3776,21461,21877,60.56
2015-05-07 08:00:00+02:00,4161,5792,301,5998,1012,2924,22406,23009,69.36
2015-05-07 09:00:00+02:00,4566,6373,300,5995,2466,2411,24190,24813,70.21
2015-05-07 10:00:00+02:00,3947,6765,294,5991,3983,2179,26139,26651,67.3
2015-05-07 11:00:00+02:00,4119,6948,294,5978,4696,2189,27157,27824,66.89
2015-05-07 12:00:00+02:00,4352,7013,302,5968,4996,2607,27961,28803,67.47
2015-05-07 13:00:00+02:00,4386,7076,311,5960,5132,3086,28819,29874,63.14
2015-05-07 14:00:00+02:00,4388,7172,304,5951,5136,3649,29307,30452,56.37
2015-05-07 15:00:00+02:00,4464,7162,309,5946,5012,4012,28784,30135,55.04
2015-05-07 16:00:00+02:00,4288,7228,308,5944,4693,4448,28276,29630,54.01
2015-05-07 17:00:00+02:00,4156,7153,306,5946,4224,4942,27961,29312,53.95
2015-05-07 18:00:00+02:00,4331,7290,308,5942,3479,5166,28029,29272,54.65
2015-05-07 19:00:00+02:00,4712,7278,311,5938,2532,5268,28155,29286,57.69
2015-05-07 20:00:00+02:00,4959,7350,314,5951,1513,5291,28410,29557,63.78
2015-05-07 21:00:00+02:00,4461,7394,312,5962,845,5468,29369,30451,71.13
2015-05-07 22:00:00+02:00,4690,7465,316,5970,702,5743,30601,31642,69.57
2015-05-07 23:00:00+02:00,4654,7492,315,5972,693,5602,29304,30222,55.27
2015-05-08 00:00:00+02:00,6543,7951,345,6696,574,1851,27758,28240,45.02
2015-05-08 01:00:00+02:00,4971,7875,338,6701,574,1922,25765,26321,39.35
2015-05-08 02:00:00+02:00,4617,7657,335,6701,571,2072,24438,24975,37.22
2015-05-08 03:00:00+02:00,4140,7362,317,6703,494,2270,23779,24280,37.14
2015-05-08 04:00:00+02:00,4116,7284,318,6705,446,2520,23454,23907,36.38
2015-05-08 05:00:00+02:00,4127,7278,330,6705,436,2727,23737,24179,36.55
2015-05-08 06:00:00+02:00,4462,7458,333,6706,342,3158,25162,25639,42.31
2015-05-08 07:00:00+02:00,4654,7603,348,6706,265,3432,26752,27175,49.47
2015-05-08 08:00:00+02:00,5192,7826,357,6697,784,3208,28952,29438,52.01
2015-05-08 09:00:00+02:00,5504,7941,356,6697,2238,2670,31241,31888,53.79
2015-05-08 10:00:00+02:00,5400,7957,353,6693,3793,2696,32997,33513,52.26
2015-05-08 11:00:00+02:00,5263,7880,357,6689,4550,3108,34101,34641,52.35
2015-05-08 12:00:00+02:00,5422,7816,360,6684,4954,3905,35055,35550,51.83
2015-05-08 13:00:00+02:00,5928,7619,363,6685,5130,4363,35710,36285,52.13
2015-05-08 14:00:00+02:00,5907,7457,360,6681,5141,4718,35273,35647,50.57
2015-05-08 15:00:00+02:00,5916,7427,360,6676,5037,5117,34620,34963,46.11
2015-05-08 16:00:00+02:00,5831,7324,360,6671,4800,5298,34790,34828,49.76
2015-05-08 17:00:00+02:00,6020,7223,362,6671,4357,5094,34769,34819,51.26
2015-05-08 18:00:00+02:00,6392,7168,360,6670,3735,4589,34279,34366,53.96
2015-05-08 19:00:00+02:00,6386,7169,346,6676,2891,4171,33597,33606,55.02
2015-05-08 20:00:00+02:00,6575,7176,353,6684,1696,3756,32754,32895,64.26
2015-05-08 21:00:00+02:00,6806,7181,366,6685,798,3048,32958,33368,75.78
2015-05-08 22:00:00+02:00,6843,7181,356,6686,603,2486,32376,32890,77.03
2015-05-08 23:00:00+02:00,6535,7164,364,6691,598,2137,30230,30717,69.08
2015-05-09 00:00:00+02:00,4037,5655,340,6906,180,6040,25837,25516,66.35
2015-05-09 01:00:00+02:00,3931,5360,332,6906,146,5793,24440,24011,62.83
2015-05-09 02:00:00+02:00,3713,5169,332,6908,77,5525,23230,22893,61.93
2015-05-09 03:00:00+02:00,3515,4917,329,6910,59,5406,22498,22114,61.79
2015-05-09 04:00:00+02:00,3524,4878,310,6912,56,5169,22145,21833,61.51
2015-05-09 05:00:00+02:00,3484,4925,281,6909,45,4989,21770,21692,62.41
2015-05-09 06:00:00+02:00,3695,5006,293,6910,45,4733,21934,21880,62.81
2015-05-09 07:00:00+02:00,3626,4953,299,6912,45,4711,22325,22388,63.97
2015-05-09 08:00:00+02:00,3680,5116,300,6916,273,4541,23141,23241,68.67
2015-05-09 09:00:00+02:00,3935,5572,300,6917,959,4318,25162,25317,67.37
2015-05-09 10:00:00+02:00,3767,5741,299,6915,1799,4708,26865,27033,66.56
2015-05-09 11:00:00+02:00,3935,5641,299,6915,2443,4536,27617,27499,68.08
2015-05-09 12:00:00+02:00,4167,5494,300,6910,2745,4089,27747,27664,67.06
2015-05-09 13:00:00+02:00,4344,5843,299,6909,2785,3794,27942,27820,65.99
2015-05-09 14:00:00+02:00,4297,5833,289,6906,2971,3832,27304,27219,65.41
2015-05-09 15:00:00+02:00,4298,5709,279,6902,2819,4030,26123,26058,60.87
2015-05-09 16:00:00+02:00,4368,5721,283,6904,2198,4096,25770,25436,59.22
2015-05-09 17:00:00+02:00,4513,5745,283,6904,1539,4349,25555,25213,58.9
2015-05-09 18:00:00+02:00,4553,5940,284,6902,909,4494,25494,25195,59.84
2015-05-09 19:00:00+02:00,4589,6128,286,6904,475,4474,25619,25214,57.63
2015-05-09 20:00:00+02:00,4436,6076,286,6905,150,4647,26547,26348,60.87
2015-05-09 21:00:00+02:00,4499,6253,286,6907,40,4917,28412,28156,65.95
2015-05-09 22:00:00+02:00,4429,6159,286,6906,39,5065,26938,26477,63.93
2015-05-09 23:00:00+02:00,4646,5833,285,6910,39,4762,25164,24758,58.94
2015-05-10 00:00:00+02:00,3776,2197,316,4897,45,10648,22845,23103,60.15
2015-05-10 01:00:00+02:00,3644,2074,316,4896,46,10893,21596,21944,60.23
2015-05-10 02:00:00+02:00,3648,1733,315,4897,45,11235,20772,21305,57.27
2015-05-10 03:00:00+02:00,3574,1648,315,4897,46,11537,20471,20996,57.13
2015-05-10 04:00:00+02:00,3789,1918,292,4897,46,11336,20545,21010,54.24
2015-05-10 05:00:00+02:00,3644,1903,294,4897,45,11384,21067,21656,54.2
2015-05-10 06:00:00+02:00,3959,2050,312,4897,45,11977,23545,24026,54.14
2015-05-10 07:00:00+02:00,4138,2417,326,4897,48,12674,27287,27781,50.34
2015-05-10 08:00:00+02:00,4328,2796,380,4898,61,12935,29111,29810,52.44
2015-05-10 09:00:00+02:00,4519,3054,399,4891,278,13202,30263,30730,52.57
2015-05-10 10:00:00+02:00,4183,3107,394,4887,681,13523,31799,31761,52.99
2015-05-10 11:00:00+02:00,4277,3111,406,4886,946,13498,32106,32159,56.22
2015-05-10 12:00:00+02:00,4299,3469,394,4882,1117,13508,32679,32651,55.16
2015-05-10 13:00:00+02:00,4074,3352,415,4872,1373,14321,32830,32456,55.1
2015-05-10 14:00:00+02:00,3808,2956,413,4866,1435,14453,31742,31292,51.47
2015-05-10 15:00:00+02:00,4087,2978,396,4860,1250,14406,31011,30630,48.78
2015-05-10 16:00:00+02:00,4171,3085,404,4855,939,13730,30874,30278,47.77
2015-05-10 17:00:00+02:00,4354,3252,390,4854,723,13293,31122,30458,48.27
2015-05-10 18:00:00+02:00,4000,3408,403,4852,390,12723,30918,30129,50.24
2015-05-10 19:00:00+02:00,4479,3327,412,4857,94,12153,31410,30743,52
2015-05-10 20:00:00+02:00,5068,3669,406,4859,53,12153,33731,32913,52.63
2015-05-10 21:00:00+02:00,4816,3577,412,4864,47,12018,32988,32042,65.53
2015-05-10 22:00:00+02:00,4078,3170,391,4869,47,12236,29554,28978,66.56
2015-05-10 23:00:00+02:00,4057,2748,397,4873,45,12443,26922,26348,59.38
2015-05-11 00:00:00+02:00,4087,5270,349,5039,16,5781,24668,24586,65.34
